Organization,IP,Programme,Donor,Crisis,Status,BeneficiaryType,RuralUrban,Modality,RegionMap,DistrictMap,Settlement,Location,StartMonth,EndMonth,EndYear,LastUpdated,PIN,Target,PCM,CRFM,ReportYear,ProgrammeCategory,Id,Individuals,Households,Men,Women,Boys,Girls
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Hawl Wadaag/Laanta,Goob Roon,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,559,314,41,51,47,113,104
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Hawl Wadaag/Laanta,Koban Dhere 2,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,567,437,57,71,65,157,144
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Hawl Wadaag/Laanta,Raama Cadey,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,555,447,58,72,66,161,147
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Agli Iyo Awdheere,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,557,171,22,28,25,61,56
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Dondherow,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,561,175,23,28,26,63,58
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Duwi Gaas,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,549,176,23,29,26,63,58
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Beraale Bay,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,552,215,28,35,32,77,71
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Doori Weeri,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,548,234,31,38,35,84,77
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Hurubka 1,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,563,273,36,44,41,98,90
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Sarman Dheer,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,546,180,24,29,27,65,59
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Haran Mandhere,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,544,321,42,52,48,115,106
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Diini iyo Doon,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,551,453,59,73,67,163,149
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Isha/Laanta 1Aad,Lowilskirogow 2,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,556,305,40,49,45,110,101
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Kurtun,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,564,247,32,40,37,89,81
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Bari & Konfur Galbeed,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,565,261,34,42,39,94,86
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Lowilskirogow 1,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,562,280,37,45,42,101,92
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Beden Bedaay,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,547,322,42,52,48,116,106
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,GalowGaab,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,543,322,42,52,48,116,106
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Daudow,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,560,586,77,95,87,211,193
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Jakatoon,31/07/2020,31/10/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,597,1650,216,267,245,593,544
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Barwaqo,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,582,327,43,53,49,118,108
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Wadajir,31/07/2020,31/10/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,592,780,102,126,116,280,257
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Wadajir,30/04/2020,30/11/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,670,802,105,130,119,288,265
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Busley,31/07/2020,31/10/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,594,750,98,122,112,270,247
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Busley,30/04/2020,30/11/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,672,752,98,122,112,270,248
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Danwadag,31/07/2020,31/10/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,591,750,98,122,112,270,247
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Danwadag,30/04/2020,30/11/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,669,768,100,124,114,276,253
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Jakaton,30/04/2020,30/11/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,671,742,97,120,110,267,245
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Axmed Gurey,Bay Gadud,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,583,354,46,57,53,127,117
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Horseed,Galolki,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Unk,2020,SHELTER,578,437,57,71,65,157,144
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Waberi,Eeyle,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,581,407,53,66,61,146,134
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Waberi,Sinan,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,SHELTER,580,343,45,56,51,123,113
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,IRET,Rural,In-Kind,Bay,Baidoa,Baidoa/Hawl Wadaag/Laanta,Al Rahman,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,553,229,30,37,34,82,76
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,IRET,Rural,In-Kind,Bay,Baidoa,Baidoa/Hawl Wadaag/Laanta,Banow,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,545,244,32,40,36,88,80
WRRS,WRRS,EMERGENCY SHELTER,SHF,Flood,Completed,IRET,Rural,In-Kind,Bay,Baidoa,Berdale,Bula Cadey,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,SHELTER,568,103,13,17,15,37,34
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Hawl Wadaag/Laanta,Aboore,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,573,427,56,69,64,153,141
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 1Aa,Mahad Alle 2,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,574,219,29,35,33,79,72
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Isha/Laanta 1Aad,Tawakal 3 Diinsor,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,569,255,33,41,38,92,84
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Sagam,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,575,272,36,44,40,98,90
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Hereeri Jiif,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,570,283,37,46,42,102,93
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Mubarak,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,572,316,41,51,47,114,104
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Galgal Onle 2,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,576,406,53,66,60,146,134
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Raydab Qondhoole,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,571,405,53,66,60,146,134
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Iri Roog,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,577,460,60,75,68,165,152
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Tosilow,31/12/2019,31/05/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,579,352,46,57,52,126,116
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Jakatoon,31/07/2020,31/10/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,593,750,98,122,112,270,247
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale,Barwaqo,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,589,850,111,138,126,305,280
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Wadajir,31/07/2020,31/10/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,596,1650,216,267,245,593,544
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Wadajir,30/04/2020,30/11/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,674,2067,270,335,307,743,682
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Busley,31/07/2020,31/10/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,598,1650,216,267,245,593,544
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Busley,30/04/2020,30/11/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,676,1761,230,285,262,633,581
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Danwadag,31/07/2020,31/10/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,595,1650,216,267,245,593,544
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Danwadag,30/04/2020,30/11/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,673,2006,262,325,298,721,662
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale,Jakaton,30/04/2020,30/11/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,675,2269,297,368,337,815,749
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Axmed Gurey,Bay Gadud,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,590,807,106,131,120,290,266
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Horseed,Tosilow,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,586,1011,132,164,150,363,334
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Horseed,Galolki,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,585,1380,180,224,205,496,455
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/October,Rardawe,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,584,705,92,114,105,253,233
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Waberi,Eeyle,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,588,690,90,112,103,248,228
WRRS,WRRS,NFI KITS,SHF,Flood,Completed,NIDP,Urban,In-Kind,Bay,Baidoa,Berdale/Waberi,Sinan,31/12/2019,30/04/2020,2020,30/09/2022,2200000,1400000,Yes,Yes,2020,NFI,587,1356,177,220,202,487,447
WRRS,WRRS,NFI KITS,Unknown,Conflict/Insecurity,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Bardaale/Laanta 4A,N/A,31/05/2021,30/06/2021,2021,30/09/2022,3200000,2500000,Yes,No,2021,NFI,961,50,9,8,7,18,16
WRRS,WRRS,NFI KITS,Unknown,Conflict/Insecurity,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Baidoa/Horseed/Laanta 4Aa,N/A,31/05/2021,30/06/2021,2021,30/09/2022,3200000,2500000,No,No,2021,NFI,962,100,16,16,15,36,33
WRRS,WRRS,NFI KITS,Unknown,Conflict/Insecurity,Completed,NIDP,Rural,In-Kind,Bay,Baidoa,Berdale/Horseed,N/A,31/05/2021,30/06/2021,2021,30/09/2022,3200000,2500000,Yes,No,2021,NFI,963,150,25,24,22,54,49
ACF,Juba Foundation,NFI KITS,SIDA,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye,N/A,28/02/2021,31/05/2021,2021,30/09/2022,3200000,2500000,No,No,2021,NFI,702,1800,300,329,271,658,542
ACF,Juba Foundation,NFI KITS,Ukaid,Drought,Completed,HOST,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye/Dhagahtur,N/A,31/01/2021,31/01/2021,2021,30/09/2022,3200000,2500000,Yes,No,2021,NFI,701,7200,1200,1315,1084,2631,2169
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye,Gosha iyo Gindhiga,31/08/2020,31/12/2020,2020,30/09/2022,2200000,1400000,No,No,2020,NFI,679,2352,52,430,354,859,709
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye,Ayle,31/08/2020,31/12/2020,2020,30/09/2022,2200000,1400000,No,No,2020,NFI,681,1152,25,210,174,421,347
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye,If iyo Akhiro,31/08/2020,31/12/2020,2020,30/09/2022,2200000,1400000,No,No,2020,NFI,682,2760,61,504,416,1009,832
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye,Doolawe,31/08/2020,31/12/2020,2020,30/09/2022,2200000,1400000,No,No,2020,NFI,683,2016,44,368,304,737,607
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye,Damaley,31/07/2020,31/12/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,686,300,40,55,45,110,90
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye,Balguri,31/07/2020,31/12/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,687,300,40,55,45,110,90
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye/Caytire,Caytiro,31/07/2020,31/12/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,685,300,40,55,45,110,90
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye/Caytire,Caytiro,31/08/2020,31/12/2020,2020,30/09/2022,2200000,1400000,No,No,2020,NFI,678,1632,36,298,246,596,492
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye/Caytire,Baxnano,31/08/2020,31/12/2020,2020,30/09/2022,2200000,1400000,No,No,2020,NFI,680,2568,57,469,387,938,774
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye/Raqeyle,Raqayle,31/07/2020,31/12/2020,2020,30/09/2022,2200000,1400000,Yes,No,2020,NFI,688,300,40,55,45,110,90
ACF,Juba Foundation,NFI NON KITS,ECHO,Flood,Completed,NIDP,Rural,In-Kind,Lower Shabelle,Afgooye,Afgooye/Raqeyle,Raqayle,31/08/2020,31/12/2020,2020,30/09/2022,2200000,1400000,No,No,2020,NFI,684,912,20,167,137,333,275
VAD,VAD,NFI KITS,VAD Contrubution,Flood,Completed,PIDP,Rural,In-Kind,Middle Shabelle,Jowhar,Jilyaale,Jilyaale,30/09/2020,31/12/2020,2020,30/09/2022,2200000,1400000,No,No,2020,NFI,700,2660,436,544,495,849,772
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Garbahaarey,Gardabeelyereey,Towfiq,31/10/2020,31/01/2021,2021,30/09/2022,3200000,2500000,Yes,Yes,2021,SHELTER,779,1674,270,335,295,555,489
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Garbahaarey,Gardabeelyereey,Tula Qorah,31/10/2020,28/02/2021,2021,30/09/2022,3200000,2500000,Yes,Yes,2021,SHELTER,786,2308,345,462,407,765,674
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Garbahaarey,Gardabeelyereey,Hashi Weer,31/10/2020,31/01/2021,2021,30/09/2022,3200000,2500000,Yes,Yes,2021,SHELTER,781,2207,380,442,390,731,644
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Garbahaarey,Gardabeelyereey,Tafta Taag,31/10/2020,31/01/2021,2021,30/09/2022,3200000,2500000,Yes,Yes,2021,SHELTER,784,2380,350,477,420,788,695
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Belet Xaawo,Belet Xaawo,Camp Ajuaran,31/05/2021,30/11/2021,2021,30/09/2022,3200000,2500000,No,Yes,2021,SHELTER,799,1356,226,267,233,458,399
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Belet Xaawo,Belet Xaawo,Camp Jaron,31/05/2021,30/11/2021,2021,30/09/2022,3200000,2500000,No,Yes,2021,SHELTER,803,2070,345,407,355,699,609
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Belet Xaawo,Belet Xaawo,Odaa,31/05/2021,31/12/2021,2021,30/09/2022,3200000,2500000,No,Yes,2021,SHELTER,801,1422,237,280,244,480,418
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Belet Xaawo,Belet Xaawo,Gawido,31/05/2021,30/11/2021,2021,30/09/2022,3200000,2500000,No,Yes,2021,SHELTER,805,2190,365,431,376,739,644
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Belet Xaawo,Belet Xaawo,Malkarie,31/05/2021,31/12/2021,2021,30/09/2022,3200000,2500000,No,Yes,2021,SHELTER,797,1290,215,254,221,435,380
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Belet Xaawo,Belet Xaawo,Idan,31/05/2021,30/11/2021,2021,30/09/2022,3200000,2500000,No,Yes,2021,SHELTER,807,2820,470,555,484,952,830
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Conflict/Insecurity,Completed,NIDP,Urban,In-Kind,Gedo,Belet Xaawo,Belet Xaawo,Belet Amin,31/05/2021,30/11/2021,2021,30/09/2022,3200000,2500000,No,Yes,2021,SHELTER,809,2850,475,561,489,962,839
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Baardheere,Baardheere,Horseed,31/03/2022,31/08/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1004,2933,390,579,505,988,861
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Baardheere,Baardheere,Towfiiq,31/03/2022,31/07/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1003,1075,143,212,185,362,316
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Baardheere,Baardheere,Tawakal,31/03/2022,31/07/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1005,1654,220,327,285,557,486
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Baardheere,Baardheere,Mandeeq,31/03/2022,31/07/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1002,752,100,148,129,253,221
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Baardheere,Baardheere,Ceel Waaq,31/03/2022,31/08/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1006,1429,190,282,246,481,419
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Baardheere,Baardheere,Camp Jirix,31/03/2022,31/07/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1007,1504,200,297,259,507,442
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Baardheere,Baardheere,Al Aamin,31/03/2022,31/07/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1008,526,70,104,90,177,154
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Luuq,Luuq,Busley,31/03/2022,31/07/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1017,3023,402,591,502,1044,886
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Luuq,Luuq,Kulmiye,31/03/2022,30/09/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1019,1414,188,277,235,488,414
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Luuq,Luuq,Akaro,31/03/2022,31/07/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1016,2767,368,541,459,956,811
HAPEN,HAPEN,EMERGENCY SHELTER,SHF,Drought,Completed,NIDP,Urban,In-Kind,Gedo,Luuq,Luuq,Duyacley,31/03/2022,30/09/2022,2022,30/09/2022,3600000,1200000,Yes,Yes,2022,SHELTER,1018,1669,222,326,277,577,489
